Year,System,Produkt,Rezeptur,Soll,Leistung,Runtime_hours,Setup_min_time_before,Order_rank,Start,Ende,Min,Datum,Tag,FilePath
2022,H2,100G Weisse Mango Maracuja,A-217,28.1,,,,,22:30,06:35,24,28.11.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 48 Version 1.xlsx
2022,H2,100G Knusperkeks,A-214,60.146,3109.40499,0.019343,91.21666666666667,2,22:00,17:29,56,05.12.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 49 Version 1.xlsx
2022,H2,100G Waffel,A-220,20.0,3306.122449,0.006049,123.46666666666663,,22:00,04:06,16,19.12.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 51 Version1.xlsx
2022,H3,100G Nugat,A-26,99.4,3326.488706,0.029881,50.683333333333394,2,22:00,19:41,90,19.12.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 51 Version1.xlsx
2022,H2,100G Knusperkeks,A-214,20.326,3109.40499,0.006537,91.21666666666667,2,05:36,12:11,18,19.12.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 51 Version1.xlsx
2022,H2,100G Knusperkeks,A-214,43.194319,3109.40499,0.013892,91.21666666666667,2,22:00,11:59,38,12.09.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2_H3_KW 37_Version 1.xlsx
2022,H3,100G Nugat,A-26,102.242444,3326.488706,0.030736,50.683333333333394,2,22:00,20:17,90,12.09.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2_H3_KW 37_Version 1.xlsx
2022,M3,"100G Mandel Orange 
(Rohstoff RF-6722 knapp)",A-212,30.486778,4468.965517,0.006822,52.60000000000003,11,12:00,18:48,20,30.03.,Mi,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/M2M3/WP_M2_M3_KW 13 Version 1.xlsx
2022,M3,NK 100G Voll-Nuss,A-700,32.0,2916.291629,0.010973,35.7166666666666,2,13:18:00,21:30:00,28,04.10.,Di,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/M2M3/WP_M2_M3_KW 40_Version 1.xlsx
2023,H2,100G Knusperkeks,A-214,24.068407,3109.40499,0.007741,91.21666666666667,2,22:00,05:47,22,23.01.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 04 Version 1.xlsx
2023,H2,100G Waffel,A-220,20.092009,3306.122449,0.006077,123.46666666666663,,07:17,13:25,15,23.01.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 04 Version 1.xlsx
2023,H3,100G Nugat,A-26,68.189235,3326.488706,0.020499,50.683333333333394,2,22:00,12:55:00,58,06.02.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 06 Version 1.xlsx
2023,H2,100G Weisse Mango Maracuja,A-217,44.224,,,,,23:30,12:16,40,06.02.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 06 Version 1.xlsx
2023,H3,100G Joghurt,A-27,30.4,4396.200814,0.006915,75.46666666666665,3,13:40:00,20:49:00,25,06.02.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 06 Version 1.xlsx
2023,H2,100G Knusperkeks,A-214,30.20102,3109.40499,0.009713,91.21666666666667,2,22:00,07:47,25,13.02.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 07 Version 1.xlsx
2023,H2,KK 100G Nicaragua 61%,A-932,20.048,3596.00444,0.005575,90.49999999999996,6,09:47,15:24,12,13.02.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 07 Version 1.xlsx
2023,H3,100G Nugat,A-26,58.0,3326.488706,0.017436,50.683333333333394,2,06:00,18:38,48,13.02.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 07 Version 1.xlsx
2023,H2,100G Weisse Mango Maracuja,A-217,54.128,,,,,22:00,13:38,50,20.02.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 08 Version 1.xlsx
2023,H3,100G Kakao-Mousse,A-294,22.668267,4039.900249,0.005611,26.416666666666657,1,06:00,11:22,20,20.02.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 08 Version 1.xlsx
2023,H2,100G Knusperkeks,A-214,30.257025,3109.40499,0.009731,91.21666666666667,2,22:00,07:48,26,27.02.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_Kw 09 Version 1.xlsx
2023,H2,KK 100G Ghana 81%,A-938,20.0,3596.00444,0.005562,58.98333333333327,4,09:48,15:24,16,27.02.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_Kw 09 Version 1.xlsx
2023,H3,100G Nugat,A-26,68.30165799999999,3326.488706,0.020533,50.683333333333394,2,06:00,20:53,58,27.02.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_Kw 09 Version 1.xlsx
2023,H2,100G Weisse Mango Maracuja,A-217,50.176,,,,,22:00,12:29,46,06.03.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 10 Version 1.xlsx
2023,H3,100G Nugat,A-26,55.019002,3326.488706,0.01654,50.683333333333394,2,07:14,19:13,45,06.03.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 10 Version 1.xlsx
2023,H2,100G Knusperkeks,A-214,31.279128,3109.40499,0.01006,91.21666666666667,2,22:00,08:08,28,13.03.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 11 Version 1.xlsx
2023,H2,100G Weisse Mango Maracuja,A-217,44.128,,,,,22:00,10:45,42,20.03.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 12 Version 1.xlsx
2023,H2,100G Waffel,A-220,20.078008,3306.122449,0.006073,123.46666666666663,,12:45,18:52,16,20.03.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 12 Version 1.xlsx
2023,H2,100G Knusperkeks,A-214,30.3,3109.40499,0.009745,91.21666666666667,2,22:00,07:29:00,26,27.03.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 13 Version 1.xlsx
2023,H3,100G Nugat,A-26,78.399677,3326.488706,0.023568,50.683333333333394,2,22:00,15:05,74,27.03.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 13 Version 1.xlsx
2023,H3,100G Joghurt,A-27,28.066806,4396.200814,0.006384,75.46666666666665,3,15:50,21:57,24,27.03.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 13 Version 1.xlsx
2023,H2,100G Weisse Mango Maracuja,A-217,30.016,,,,,22:00,06:40,20,03.04.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 14 Version 1.xlsx
2023,H2,100G Waffel,A-220,22.024202,3306.122449,0.006662,123.46666666666663,,08:40,15:23,16,03.04.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 14 Version 1.xlsx
2023,H2,100G Knusperkeks,A-214,34.09941000000001,3109.40499,0.010967,91.21666666666667,2,22:00,09:02,30,12.04.,Mi,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 15 Version 1.xlsx
2023,H3,100G Nugat,A-26,54.170832,3326.488706,0.016285,50.683333333333394,2,06:00,17:48,50,12.04.,Mi,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 15 Version 1.xlsx
2023,H2,250G Knusperflakes,A-623,7.404,,,,,16:55,19:59,5,12.04.,Mi,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 15 Version 1.xlsx
2023,H2,100G Knusperkeks,A-214,40.156015,3109.40499,0.012914,91.21666666666667,2,22:00,11:00,36,24.04.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 17 Version 1 (1).xlsx
2023,H3,100G Nugat,A-26,90.098016,3326.488706,0.027085,50.683333333333394,2,22:00,17:38,80,24.04.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 17 Version 1 (1).xlsx
2023,H2,100G Knusperkeks,A-214,40.156015,3109.40499,0.012914,91.21666666666667,2,22:00,11:00,36,24.04.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 17 Version 1 (1).xlsx
2023,H3,100G Nugat,A-26,90.098016,3326.488706,0.027085,50.683333333333394,2,22:00,17:38,80,24.04.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 17 Version 1 (1).xlsx
2023,H2,100G Karamell-Mousse,A-2110,18.626,3306.122449,0.005634,117.41666666666659,7,13:28,19:09,?,08.05.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 18 Version 1.xlsx
2023,H2,100G Weisse Mango Maracuja,A-217,20.0,,,,,22:00,03:46,15,02.05.,Di,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 18 Version 1.xlsx
2023,H3,100G Kakao-Mousse,A-294,22.1,4039.900249,0.00547,26.416666666666657,1,22:00,03:43,18,02.05.,Di,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 18 Version 1.xlsx
2023,H3,100G Nugat,A-26,40.008,3326.488706,0.012027,50.683333333333394,2,05:13,13:56,30,02.05.,Di,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 18 Version 1.xlsx
2023,H3,100G Joghurt,A-27,20.082008,4396.200814,0.004568,75.46666666666665,3,14:41,19:03,15,02.05.,Di,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 18 Version 1.xlsx
2023,H2,100G Karamell-Mousse,A-2110,18.626,3306.122449,0.005634,117.41666666666659,7,13:28,19:09,?,08.05.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 18 Version 1.xlsx
2023,H2,100G Karamell-Mousse,A-2110,18.052,3306.122449,0.00546,117.41666666666659,7,12:50,18:20,?,08.05.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 19 Version 1.xlsx
2023,H2,100G Knusperkeks,A-214,38.097809,3109.40499,0.012252,91.21666666666667,2,22:00,10:20,34,08.05.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 19 Version 1.xlsx
2023,H2,100G Karamell-Mousse,A-2110,18.052,3306.122449,0.00546,117.41666666666659,7,12:50,18:20,?,08.05.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 19 Version 1.xlsx
2023,H2,100G Weisse Mango Maracuja,A-217,16.0,,,,,22:00,02:37,12,15.05.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 20 Version 1.xlsx
2023,H2,100G Waffel,A-220,12.013201,3306.122449,0.003634,123.46666666666663,,04:37,08:17,8,15.05.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 20 Version 1.xlsx
2023,H2,250G Weiss + Crisp,A-611,10.081008,,,,,11:17,14:35,8,15.05.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 20 Version 1.xlsx
2023,H2,250G Nugat,A-601,14.2,3076.923077,0.004615,92.06666666666669,14,16:20,21:04,10,15.05.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 20 Version 1.xlsx
2023,H3,100G Kakao-Mousse,A-294,14.029403,4039.900249,0.003473,26.416666666666657,1,15:58,19:17,10,15.05.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 20 Version 1.xlsx
2023,H2,100G Knusperkeks,A-214,22.022,3109.40499,0.007082,91.21666666666667,2,22:00,05:08,18,22.05.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 21 Version 1.xlsx
2023,H3,100G Kakao-Mousse,A-294,14.183418,4039.900249,0.003511,26.416666666666657,1,06:00,09:22,10,22.05.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 21 Version 1.xlsx
2023,H3,100G Nugat,A-26,25.013002,3326.488706,0.007519,50.683333333333394,2,10:52,16:19,20,22.05.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 21 Version 1.xlsx
2023,H2,KK 100G Ghana 81%,A-938,20.064,3596.00444,0.00558,58.98333333333327,4,12:10:00,17:17:00,16,22.05.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 21 Version 1.xlsx
2023,H3,100G Joghurt,A-27,16.113611,4396.200814,0.003665,75.46666666666665,3,17:04,20:34,10,22.05.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 21 Version 1.xlsx
2023,H2,100G Knusperkeks,A-214,44.0,3109.40499,0.014151,91.21666666666667,2,22:00,12:28,34,05.06.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 23 Version 1.xlsx
2023,H3,100G Nugat,A-26,25.125024,3326.488706,0.007553,50.683333333333394,2,22:00,03:28,20,05.06.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 23 Version 1.xlsx
2023,H3,100G Kokos,A-298,25.066022,3694.412771,0.006785,107.86666666666665,4,04:58,10:25,20,05.06.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 23 Version 1.xlsx
2023,H3,100G Halbbitter,A-20,18.0,4396.200814,0.004094,93.89999999999995,5,11:55,15:31,14,05.06.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 23 Version 1.xlsx
2023,H2,100G Weisse Mango Maracuja,A-217,12.16,,,,,22:00,01:30,11,12.06.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 24 Version 1.xlsx
2023,H2,100G Waffel,A-220,12.223222,3306.122449,0.003697,123.46666666666663,,03:30,07:14,8,12.06.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 24 Version 1.xlsx
2023,H2,250G Knusper Nuss,A-613,10.08,2916.291629,0.003456,111.24999999999994,,09:44,13:15,5,12.06.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 24 Version 1.xlsx
2023,H2,250G Nugat,A-601,12.39,3076.923077,0.004027,92.06666666666669,14,15:45,19:48,8,12.06.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 24 Version 1.xlsx
2023,H2,100G Waffel,A-220,20.120012,3306.122449,0.006086,123.46666666666663,,22:00,04:08,16,19.06.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 25 Version 1.xlsx
2023,H3,100G Kakao-Mousse,A-294,22.40224,4039.900249,0.005545,26.416666666666657,1,22:00,03:19,18,26.06.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 26 Version 1.xlsx
2023,H3,100G Nugat,A-26,28.256,3326.488706,0.008494,50.683333333333394,2,04:49,10:58,25,26.06.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 26 Version 1.xlsx
2023,H3,100G Kakao-Mousse,A-294,22.318232,4039.900249,0.005524,26.416666666666657,1,22:00,03:17,16,10.07.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 28 Version 2.xlsx
2023,H3,100G Nugat,A-26,28.05361,3326.488706,0.008433,50.683333333333394,2,04:47,10:53,20,10.07.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 28 Version 2.xlsx
2023,H2,100G Knusperkeks,A-214,58.20382,3109.40499,0.018719,91.21666666666667,2,22:00,16:51,50,31.07.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 31 Version 1.xlsx
2023,H3,100G Kakao-Mousse,A-294,36.025602,4039.900249,0.008917,26.416666666666657,1,22:00,06:33,32,07.08.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 32 Version 1.xlsx
2023,H2,100G Weisse Mango Maracuja,A-217,22.112,,,,,06:00,12:23,16,07.08.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 32 Version 1.xlsx
2023,H2,250G Joghurt,A-602,10.0,,,,,18:00:00,21:30:00,5,22.08.,Di,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 34 Version 2.xlsx
2023,H2,100G Olympia,A-280,32.0,,,,,23:30:00,08:00:00,30,23.08.,Mi,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 34 Version 2.xlsx
2023,H2,100G Chrunchy Creamy Winter,A-942,27.0,,,,,10:00:00,17:00:00,25,23.08.,Mi,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 34 Version 2.xlsx
2023,H2,100G Waffel,A-220,36.053605,3306.122449,0.010905,123.46666666666663,,22:00,09:00,34,04.09.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 36 Version 1.xlsx
2023,H3,100G Kakao-Mousse,A-294,46.120612,4039.900249,0.011416,26.416666666666657,1,22:00,08:57,42,04.09.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 36 Version 1.xlsx
2023,H2,250G Weiss + Crisp,A-611,11.341134,,,,,11:30,15:13,8,04.09.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 36 Version 1.xlsx
2023,H2,250G Nugat,A-601,14.0,3076.923077,0.00455,92.06666666666669,14,16:58,21:41,10,04.09.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 36 Version 1.xlsx
2023,H2,100G Knusperkeks,A-214,55.115511,3109.40499,0.017725,91.21666666666667,2,22:00,15:51,50,11.09.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 37 Version 1.xlsx
2023,H3,100G Nugat,A-26,58.123622,3326.488706,0.017473,50.683333333333394,2,22:00,10:40,48,11.09.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 37 Version 1.xlsx
2023,H3,100G Joghurt,A-27,25.010501,4396.200814,0.005689,75.46666666666665,3,11:25,16:52,15,11.09.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 37 Version 1.xlsx
2023,H2,250G Cranberry Nuss,A-624,15.233523,,,,,14:36,20:10,?,11.10.,Mi,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 37 Version 1.xlsx
2023,H3,100G Nugat,A-26,92.194435,3326.488706,0.027715,50.683333333333394,2,22:00,18:05,82,23.10.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 43 Version 1.xlsx
2023,H3,100G Nugat,A-26,92.06641,3326.488706,0.027677,50.683333333333394,2,22:00,18:04,82,06.11.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 45 Version 1.xlsx
2023,H2,100G Waffel,A-220,30.1,3306.122449,0.009104,123.46666666666663,,22:00,07:11,28,13.11.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 46 Version 1.xlsx
2023,H3,100G Kakao-Mousse,A-294,52.183218,4039.900249,0.012917,26.416666666666657,1,22:00,10:23,48,13.11.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 46 Version 1.xlsx
2023,H2,100G Knusperkeks,A-214,30.173017,3109.40499,0.009704,91.21666666666667,2,08:41,18:27,20,13.11.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 46 Version 1.xlsx
2023,H3,100G Nugat,A-26,46.281254,3326.488706,0.013913,50.683333333333394,2,11:53,21:58,36,13.11.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 46 Version 1.xlsx
2023,H2,250G Goldschatz,A-606,20.146,2916.291629,0.006908,41.43333333333326,8,22:00,04:58,14,20.11.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 47 Version 1.xlsx
2023,H3,100G Nugat,A-26,92.0,3326.488706,0.027657,50.683333333333394,2,22:00,18:03,82,20.11.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 47 Version 1.xlsx
2023,H2,218g Sweet N Salty Duo,A-633,26.5,2119.032047,0.012506,135.8666666666667,9,06:28,22:00,22,20.11.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 47 Version 1.xlsx
2023,H3,100G Nugat,A-26,66.14122599999999,3326.488706,0.019883,50.683333333333394,2,22:00,12:25,60,27.11.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 48 Version 2.xlsx
2023,H2,100g Weisse Zitronenmousse,A-285,36.036,3498.920086,0.010299,28.51666666666661,,06:00,15:51,32,27.11.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 48 Version 2.xlsx
2023,H3,100G Nugat,A-26,66.14122599999999,3326.488706,0.019883,50.683333333333394,2,22:00,12:25,60,27.11.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 48 Version 2.xlsx
2023,H2,100g Weisse Zitronenmousse,A-285,36.036,3498.920086,0.010299,28.51666666666661,,06:00,15:51,32,27.11.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 48 Version 2.xlsx
2023,H2,100G Knusperkeks,A-214,52.2,3109.40499,0.016788,91.21666666666667,2,05:11,22:06:00,50,28.11.,Di,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 48 Version 2.xlsx
2023,H3,100G Pfefferminz,A-28,38.371837,4396.200814,0.008728,80.01666666666662,6,00:42,09:48,34,28.11.,Di,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 48 Version 2.xlsx
2023,H2,100G Waffel,A-220,28.156815,3306.122449,0.008517,123.46666666666663,,22:00,06:36,26,04.12.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 50 Version 2.xlsx
2023,H3,100G Nugat,A-26,105.909178,3326.488706,0.031838,50.683333333333394,2,22:00,21:05,100,04.12.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 50 Version 2.xlsx
2023,H2,100G Waffel,A-220,28.156815,3306.122449,0.008517,123.46666666666663,,22:00,06:36,26,04.12.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 50 Version 2.xlsx
2023,H3,100G Nugat,A-26,105.909178,3326.488706,0.031838,50.683333333333394,2,22:00,21:05,100,04.12.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 50 Version 2.xlsx
2023,H2,100G Waffel,A-220,28.156815,3306.122449,0.008517,123.46666666666663,,22:00,06:36,26,04.12.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 50 Version 2.xlsx
2023,H3,100G Nugat,A-26,105.909178,3326.488706,0.031838,50.683333333333394,2,22:00,21:05,100,04.12.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 50 Version 2.xlsx
2023,H2,250G Goldschatz,A-606,17.92,2916.291629,0.006145,41.43333333333326,8,22:00,04:12,14,11.12.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 50 Version 2.xlsx
2023,H2,218g Sweet N Salty Duo,A-633,28.322556,2119.032047,0.013366,135.8666666666667,9,05:42,20:07,24,11.12.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 50 Version 2.xlsx
2023,H2,100G Waffel,A-220,28.156815,3306.122449,0.008517,123.46666666666663,,22:00,06:36,26,04.12.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 50 Version 2.xlsx
2023,H3,100G Nugat,A-26,105.909178,3326.488706,0.031838,50.683333333333394,2,22:00,21:05,100,04.12.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 50 Version 2.xlsx
2023,H2,250G Goldschatz,A-606,17.92,2916.291629,0.006145,41.43333333333326,8,22:00,04:12,14,11.12.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 50 Version 2.xlsx
2023,H2,218g Sweet N Salty Duo,A-633,28.322556,2119.032047,0.013366,135.8666666666667,9,05:42,20:07,24,11.12.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 50 Version 2.xlsx
2023,H2,100g Weisse Zitronenmousse,A-285,58.156,3498.920086,0.016621,28.51666666666661,,22:00,13:54,55,18.12.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2023/H2H3/WP_H2+H3_KW 51 Version 1.xlsx
